ID,day,month,year,hour,minute,second,latitude,longitude,depth,mw,err_mw,mc
33636,3,12,2016,8,29,27.58,42.7342,13.1305,9.9,1.83,0.2,1.8
33637,3,12,2016,9,29,12.52,42.7987,13.0957,10.9,2.25,0.2,1.8
33638,3,12,2016,9,48,57.39,42.9937,13.0797,8.7,2.25,0.2,1.8
33639,3,12,2016,9,55,27.44,42.752,13.1892,10.8,1.83,0.2,1.8
33640,3,12,2016,10,34,9.79,42.9442,13.1262,11.8,2.14,0.2,1.8
33641,3,12,2016,10,58,49.89,43.0468,13.1003,7.5,1.83,0.2,1.8
33642,3,12,2016,11,5,17.54,42.9508,13.1422,10.4,1.83,0.2,1.8
33643,3,12,2016,11,16,46.48,42.6592,13.1893,13.9,2.04,0.2,1.8
33644,3,12,2016,11,27,51.72,42.6607,13.2208,13,2.04,0.2,1.8
33645,3,12,2016,11,35,57.32,43.0223,13.0958,9.5,1.83,0.2,1.8
33646,3,12,2016,11,45,25.23,42.8097,13.212,12.8,1.83,0.2,1.8
33647,3,12,2016,11,50,43.67,42.9197,13.1278,10.8,1.94,0.2,1.8
33648,3,12,2016,12,6,10.54,42.8578,13.2083,12.5,1.94,0.2,1.8
33649,3,12,2016,13,11,10.42,43.0207,13.0093,6.4,1.83,0.2,1.8
33650,3,12,2016,13,36,8.04,42.7702,13.1567,9.4,2.14,0.2,1.8
33651,3,12,2016,13,49,19.86,42.4142,12.8623,9,2.04,0.2,1.8
33652,3,12,2016,13,50,32.94,43.0152,13.1073,8.2,2.25,0.2,1.8
33653,3,12,2016,14,0,10.6,42.7973,13.1632,12.4,1.83,0.2,1.8
33654,3,12,2016,14,18,31.7,42.9025,13.032,10.1,2.56,0.19,1.8
33655,3,12,2016,14,39,28.28,42.7303,13.2502,10.4,2.25,0.2,1.8
33656,3,12,2016,15,0,37.66,42.9205,13.2198,8.5,2.14,0.2,1.8
33657,3,12,2016,15,21,2.11,43.0472,13.0908,8.2,2.56,0.19,1.8
33658,3,12,2016,15,22,11.78,42.7513,13.2635,13.9,2.35,0.2,1.8
33659,3,12,2016,15,27,23.75,42.7552,12.717,8.2,2.04,0.2,1.8
33660,3,12,2016,15,27,57.65,43.0025,13.0767,9.2,1.94,0.2,1.8
33661,3,12,2016,16,11,26.07,42.9148,13.2148,7.9,1.83,0.2,1.8
33662,3,12,2016,16,15,16.28,42.9917,13.0832,8.7,2.76,0.19,1.8
33663,3,12,2016,16,19,26.58,42.8702,13.1272,8.8,2.04,0.2,1.8
33664,3,12,2016,16,30,37.2,42.797,13.2097,9.3,1.83,0.2,1.8
33665,3,12,2016,16,50,11.32,43.0088,13.1087,8.3,2.35,0.2,1.8
33666,3,12,2016,16,50,50.69,42.9993,13.0647,10.4,2.04,0.2,1.8
33667,3,12,2016,16,52,51.32,43.0327,13.0792,8.7,2.35,0.2,1.8
33668,3,12,2016,17,2,27.73,42.8268,13.0363,9.3,1.94,0.2,1.8
33669,3,12,2016,17,3,13.3,42.8688,13.2318,10.8,1.83,0.2,1.8
33670,3,12,2016,17,13,3.12,42.8742,13.1977,7.9,1.94,0.2,1.8
33671,3,12,2016,17,13,33.41,42.9292,13.1688,9,1.94,0.2,1.8
33672,3,12,2016,17,20,42.23,42.7522,13.1075,11.1,2.14,0.2,1.8
33673,3,12,2016,17,23,12.27,42.7923,13.0573,11.1,1.94,0.2,1.8
33674,3,12,2016,17,38,23.17,43.0165,13.0732,8.2,2.45,0.19,1.8
33675,3,12,2016,17,40,46.66,42.9103,13.0235,10,2.66,0.19,1.8
33676,3,12,2016,17,55,46.94,43.04,13.0408,13.5,1.94,0.2,1.8
33677,3,12,2016,17,56,36.84,43.0562,13.0853,9.2,1.83,0.2,1.8
33678,3,12,2016,18,2,22.96,42.8027,13.1433,11,2.04,0.2,1.8
33679,3,12,2016,18,3,20.5,43.0822,13.0763,7.5,1.83,0.2,1.8
33680,3,12,2016,18,4,4.39,43.131,13.2773,25,1.83,0.2,1.8
33681,3,12,2016,18,25,22.86,42.7238,13.2168,10.3,2.04,0.2,1.8
33682,3,12,2016,18,49,43.41,42.9955,13.0752,9.2,1.94,0.2,1.8
33683,3,12,2016,18,51,49.13,42.939,13.2007,8.9,2.04,0.2,1.8
33684,3,12,2016,19,11,59.89,42.5937,13.2215,11.3,1.83,0.2,1.8
33685,3,12,2016,19,32,20.41,42.916,13.1052,12.1,2.25,0.2,1.8
33686,3,12,2016,20,23,30.46,42.9318,13.1457,8.8,1.87,0.17,1.8
33687,3,12,2016,20,36,58.64,42.5603,13.2403,11.3,1.83,0.2,1.8
33688,3,12,2016,20,40,13.84,43.0272,13.0857,5.7,2.04,0.2,1.8
33689,3,12,2016,21,2,58.67,42.8505,13.0583,8.6,1.94,0.2,1.8
33690,3,12,2016,21,3,33.52,42.8132,13.1403,9.7,1.83,0.2,1.8
33691,3,12,2016,21,12,10.01,42.813,13.13,10.1,2.14,0.2,1.8
33692,3,12,2016,21,29,47.2,42.5688,13.2358,11.1,2.04,0.2,1.8
33693,3,12,2016,21,30,48.49,42.5562,13.2393,11.6,2.04,0.2,1.8
33694,3,12,2016,21,32,26.98,42.9922,13.0853,9.1,1.83,0.2,1.8
33695,3,12,2016,21,36,44.36,42.5667,13.2467,11.1,1.83,0.2,1.8
33696,3,12,2016,21,46,10.48,43.0233,13.0967,9.5,1.94,0.2,1.8
33697,3,12,2016,22,2,37.02,43.0472,13.0942,8.1,2.56,0.19,1.8
33698,3,12,2016,22,6,53.57,42.9938,13.0827,8.2,2.66,0.19,1.8
33699,3,12,2016,22,14,22.17,42.6967,13.2717,11.2,1.83,0.2,1.8
33700,3,12,2016,22,14,59.5,42.8433,13.2053,11.1,2.04,0.2,1.8
33701,3,12,2016,22,21,27.25,42.9937,13.0823,8.3,2.56,0.19,1.8
33702,3,12,2016,22,46,23.41,42.5657,13.2873,10.8,1.94,0.2,1.8
33703,3,12,2016,22,56,5.91,43.0152,13.07,8.3,3.08,0.19,1.8
33704,3,12,2016,23,2,48.38,43.0185,13.0652,9.1,2.14,0.2,1.8
33705,3,12,2016,23,5,58.77,43.0158,13.0652,8.8,1.94,0.2,1.8
33706,3,12,2016,23,16,6.64,42.7293,13.1672,9.7,2.25,0.2,1.8
33707,4,12,2016,0,25,3.01,42.997,13.0752,9.8,1.83,0.2,1.8
33708,4,12,2016,0,32,57.74,42.9252,13.1557,8.7,2.14,0.2,1.8
33709,4,12,2016,0,43,31.52,42.5627,13.2428,12.5,1.94,0.2,1.8
33710,4,12,2016,1,4,35.93,42.997,13.0792,9.2,1.83,0.2,1.8
33711,4,12,2016,1,7,0.19,42.7537,13.1872,10.9,2.25,0.2,1.8
33712,4,12,2016,1,8,6.09,43.0015,13.0693,7.9,2.04,0.2,1.8
33713,4,12,2016,1,12,8.58,42.8648,13.2378,10.2,1.94,0.2,1.8
33714,4,12,2016,1,13,9.53,42.7927,13.145,11,2.04,0.2,1.8
33715,4,12,2016,1,13,34.82,42.7927,13.1458,10.1,2.25,0.2,1.8
33716,4,12,2016,1,15,32.09,42.7282,13.1943,10.5,2.25,0.2,1.8
33717,4,12,2016,1,51,42.86,42.5572,13.2402,12.2,1.83,0.2,1.8
33718,4,12,2016,1,57,5.97,42.7957,13.1097,10.7,1.83,0.2,1.8
33719,4,12,2016,2,15,31.77,42.5682,13.284,9.2,2.66,0.19,1.8
33720,4,12,2016,2,21,28.95,42.5288,13.2943,12.7,1.94,0.2,1.8
33721,4,12,2016,2,35,30.29,42.5628,13.2875,11,2.25,0.2,1.8
33722,4,12,2016,2,42,2.91,42.5693,13.2842,10.7,2.14,0.2,1.8
33723,4,12,2016,2,42,50.7,42.6633,13.2252,12.4,2.04,0.2,1.8
33724,4,12,2016,2,43,31.16,42.6657,13.2223,12.6,1.94,0.2,1.8
33725,4,12,2016,3,3,16.56,42.6747,13.3107,12.1,1.94,0.2,1.8
33726,4,12,2016,3,10,27.09,43.008,13.1387,8,2.56,0.19,1.8
33727,4,12,2016,3,38,8.84,42.9942,13.0852,9.7,2.04,0.2,1.8
33728,4,12,2016,4,0,2.37,42.6662,13.2255,11.9,1.94,0.2,1.8
33729,4,12,2016,4,27,51.31,42.9863,13.0812,8.9,1.83,0.2,1.8
33730,4,12,2016,4,28,37.77,42.9137,13.0463,10.1,2.04,0.2,1.8
33731,4,12,2016,4,33,52.69,43.0122,13.0633,7.9,2.97,0.19,1.8
33732,4,12,2016,4,40,18.21,43.005,13.0768,8.6,2.45,0.19,1.8
33733,4,12,2016,4,40,55.21,42.8222,13.0427,9.9,1.94,0.2,1.8
33734,4,12,2016,4,46,26.43,42.5668,13.2887,11,1.83,0.2,1.8
33735,4,12,2016,4,48,59.18,42.8912,13.177,8.9,1.83,0.2,1.8
33736,4,12,2016,4,51,26.25,42.9792,13.2055,8.4,2.04,0.2,1.8
33737,4,12,2016,4,56,9.77,42.8965,13.1803,8,2.56,0.19,1.8
33738,4,12,2016,5,23,23.2,42.5623,13.2813,10.6,2.25,0.2,1.8
33739,4,12,2016,5,28,29.29,42.565,13.2788,10.7,2.14,0.2,1.8
33740,4,12,2016,5,39,3.25,43.0162,13.0968,9.4,1.83,0.2,1.8
33741,4,12,2016,5,45,38.85,42.9908,13.1307,10,2.25,0.2,1.8
33742,4,12,2016,5,51,22.85,42.5572,13.2367,11.1,2.45,0.19,1.8
33743,4,12,2016,5,51,45.66,42.5633,13.2767,9.8,2.56,0.19,1.8
33744,4,12,2016,6,3,1.58,42.5677,13.2797,10.9,2.3,0.36,1.8
33745,4,12,2016,6,17,56.09,42.5657,13.2808,10.9,2.04,0.2,1.8
33746,4,12,2016,6,25,29.7,42.5638,13.2773,9.8,2.76,0.19,1.8
33747,4,12,2016,6,32,18.98,42.9635,13.0602,11.8,1.83,0.2,1.8
33748,4,12,2016,7,6,1.49,42.5625,13.2802,10.2,2.66,0.19,1.8
33749,4,12,2016,7,21,37.09,43.0252,13.1337,9.5,2.04,0.2,1.8
33750,4,12,2016,7,23,7.6,42.7115,13.1867,8.6,2.56,0.19,1.8
33751,4,12,2016,7,41,14.18,42.5398,13.2537,11.1,2.45,0.19,1.8
33752,4,12,2016,7,49,45.94,42.8592,13.0803,12.1,1.83,0.2,1.8
33753,4,12,2016,7,55,38.03,42.8067,13.1492,10.2,2.45,0.19,1.8
33754,4,12,2016,8,26,29.9,42.7672,13.2278,9.7,2.14,0.2,1.8
33755,4,12,2016,8,46,6.94,42.9512,13.1562,12.3,1.83,0.2,1.8
33756,4,12,2016,9,0,8.22,42.7722,13.0613,10.6,1.94,0.2,1.8
33757,4,12,2016,9,1,23.36,42.8212,13.0387,9.6,2.45,0.19,1.8
33758,4,12,2016,9,28,20.23,42.9238,13.376,15.6,2.04,0.2,1.8
33759,4,12,2016,9,34,53.35,42.7965,13.12,10.6,2.14,0.2,1.8
33760,4,12,2016,9,56,0.45,42.7902,13.1288,10.9,1.83,0.2,1.8
33761,4,12,2016,10,0,48.58,42.9107,13.0347,11.5,2.04,0.2,1.8
33762,4,12,2016,10,15,43.87,42.7128,13.3208,13.4,2.45,0.19,1.8
33763,4,12,2016,10,16,32.28,42.7158,13.325,14.6,2.35,0.2,1.8
33764,4,12,2016,10,23,30.55,42.5652,13.2787,10.9,2.14,0.2,1.8
33765,4,12,2016,10,32,24.53,42.8008,13.146,10.6,1.83,0.2,1.8
33766,4,12,2016,10,48,16.69,42.5693,13.2403,10.5,1.94,0.2,1.8
33767,4,12,2016,10,52,3.73,42.5638,13.29,10.9,1.94,0.2,1.8
33768,4,12,2016,11,2,41.03,43.0287,13.0753,9.9,1.94,0.2,1.8
33769,4,12,2016,11,30,39.99,42.7447,13.2353,11.1,1.94,0.2,1.8
33770,4,12,2016,11,57,35.64,42.9767,13.1548,9.6,2.14,0.2,1.8
33771,4,12,2016,12,5,52.82,42.5553,13.2767,11.6,1.83,0.2,1.8
33772,4,12,2016,12,7,58.72,43.1828,13.1575,7.3,2.35,0.2,1.8
33773,4,12,2016,12,22,32.4,42.5687,13.2792,10.5,1.94,0.2,1.8
33774,4,12,2016,12,28,23.1,42.5457,13.2328,10.7,1.83,0.2,1.8
33775,4,12,2016,13,19,18.11,42.9752,13.1,9.4,1.94,0.2,1.8
33776,4,12,2016,13,28,41.34,42.8105,13.1258,10.5,2.56,0.19,1.8
33777,4,12,2016,13,30,8.86,42.8047,13.0968,12.4,1.83,0.2,1.8
33778,4,12,2016,13,38,18.51,43.0193,13.1208,8.7,2.04,0.2,1.8
33779,4,12,2016,13,40,47.99,42.7382,13.1728,9.7,2.25,0.2,1.8
33780,4,12,2016,13,53,25.68,43.0012,13.15,9.2,1.83,0.2,1.8
33781,4,12,2016,14,0,55.21,42.8047,13.1022,11.6,1.83,0.2,1.8
33782,4,12,2016,14,14,7.2,43.0168,13.0937,8.8,2.35,0.2,1.8
33783,4,12,2016,14,24,56.08,42.5497,13.277,11.1,1.83,0.2,1.8
33784,4,12,2016,14,50,27.82,42.6808,13.4302,18.5,2.45,0.19,1.8
33785,4,12,2016,14,53,32,43.0082,13.0678,9.1,2.14,0.2,1.8
33786,4,12,2016,14,57,15.92,42.9742,13.0763,9.5,1.83,0.2,1.8
33787,4,12,2016,15,6,37.73,42.809,13.1208,10,2.14,0.2,1.8
33788,4,12,2016,15,12,33.79,42.9938,13.0802,8.3,2.56,0.19,1.8
33789,4,12,2016,15,21,0.57,42.9982,13.0813,7.6,2.14,0.2,1.8
33790,4,12,2016,15,34,52.05,42.9183,13.1472,9.2,2.56,0.19,1.8
33791,4,12,2016,15,47,59.16,42.7307,13.1737,9.5,2.25,0.2,1.8
33792,4,12,2016,16,23,24.91,42.73,13.2498,12.6,2.76,0.19,1.8
33793,4,12,2016,17,21,8.38,42.5658,13.2858,10.6,1.94,0.2,1.8
33794,4,12,2016,17,36,19.51,43.0217,13.0627,8.4,2.14,0.2,1.8
33795,4,12,2016,17,40,27.64,42.7503,13.0242,10.8,1.83,0.2,1.8
33796,4,12,2016,18,1,47.57,43.0175,13.1333,8.5,2.56,0.19,1.8
33797,4,12,2016,18,33,2.83,42.8657,13.2343,10.4,1.94,0.2,1.8
33798,4,12,2016,19,7,29.6,42.5633,13.2908,11.4,1.94,0.2,1.8
33799,4,12,2016,19,56,22.82,43.0227,13.0183,9,1.83,0.2,1.8
33800,4,12,2016,20,13,39.32,42.9957,13.0807,6.3,2.14,0.2,1.8
33801,4,12,2016,20,16,13.74,42.9925,13.0803,9.2,2.35,0.2,1.8
33802,4,12,2016,20,22,20.58,43.0415,13.0985,7.8,3.59,0.19,1.8
33803,4,12,2016,20,33,17.43,43.0022,13.0818,8.5,1.83,0.2,1.8
33804,4,12,2016,20,59,14.88,42.79,13.2078,9.2,1.83,0.2,1.8
33805,4,12,2016,21,1,31.31,42.7247,13.2788,14.5,1.83,0.2,1.8
33806,4,12,2016,21,37,38.22,42.79,13.1437,9.9,1.94,0.2,1.8
33807,4,12,2016,21,48,39.77,42.9902,13.0818,9.6,1.83,0.2,1.8
33808,4,12,2016,21,56,23.17,42.9983,13.0792,5.8,1.94,0.2,1.8
33809,4,12,2016,22,0,32.17,42.9355,13.2113,7.7,1.83,0.2,1.8
33810,4,12,2016,22,4,41.85,42.774,13.0542,10.6,1.94,0.2,1.8
33811,4,12,2016,22,21,27.65,42.8893,13.2302,13,1.83,0.2,1.8
33812,4,12,2016,22,33,15.69,42.86,13.2623,18.2,2.04,0.2,1.8
33813,4,12,2016,22,57,50.36,42.8023,13.1268,10.4,2.14,0.2,1.8
33814,4,12,2016,23,3,8.75,42.9088,13.0202,10.1,2.56,0.19,1.8
33815,4,12,2016,23,12,33.75,42.8585,13.2637,17.1,1.83,0.2,1.8
33816,4,12,2016,23,43,42.94,42.7525,13.1662,12.4,1.83,0.2,1.8
33817,4,12,2016,23,44,53.53,42.951,13.1523,9.6,1.83,0.2,1.8
33818,4,12,2016,23,58,45.01,42.7987,13.1265,5.5,1.94,0.2,1.8
33819,5,12,2016,0,28,16.61,42.7908,13.1013,11.2,2.14,0.2,1.8
33820,5,12,2016,0,42,25.1,43.0118,13.1363,8.2,2.14,0.2,1.8
33821,5,12,2016,0,43,1.44,42.9118,13.0097,10.8,2.04,0.2,1.8
33822,5,12,2016,0,53,23.4,43.0277,13.091,9.2,1.83,0.2,1.8
33823,5,12,2016,0,56,2.26,42.8013,13.1347,10.7,2.56,0.19,1.8
33824,5,12,2016,1,7,50.14,42.5638,13.2875,10.3,2.25,0.2,1.8
33825,5,12,2016,2,2,44.37,42.7993,13.1347,10.6,2.45,0.19,1.8
33826,5,12,2016,2,5,13.84,43.0163,13.1295,8,1.83,0.2,1.8
33827,5,12,2016,2,33,49.22,42.7807,13.1492,10.5,1.83,0.2,1.8
33828,5,12,2016,2,34,24.28,42.5643,13.2793,10.1,2.04,0.2,1.8
33829,5,12,2016,3,31,29,42.9165,13.1457,8.5,2.97,0.19,1.8
33830,5,12,2016,4,12,27.51,43.0383,13.0162,9,1.94,0.2,1.8
33831,5,12,2016,4,16,40.69,42.8798,13.1577,8.7,1.83,0.2,1.8
33832,5,12,2016,4,26,33.04,42.9145,13.2158,7.6,1.83,0.2,1.8
33833,5,12,2016,4,56,56.25,42.8367,13.0533,11,1.94,0.2,1.8
33834,5,12,2016,4,57,26.69,42.5557,13.2422,12,2.04,0.2,1.8
33835,5,12,2016,5,5,54.17,42.8208,13.1317,11.1,2.14,0.2,1.8
33836,5,12,2016,5,6,50.64,42.9108,13.1845,9.3,1.94,0.2,1.8
33837,5,12,2016,5,22,3.96,43.0387,13.023,8.4,2.14,0.2,1.8
33838,5,12,2016,5,42,48.05,42.921,13.2173,8.4,2.14,0.2,1.8
33839,5,12,2016,5,47,17.12,42.9552,13.0313,11,1.94,0.2,1.8
33840,5,12,2016,6,45,9.01,42.5593,13.2822,10.7,2.04,0.2,1.8
33841,5,12,2016,7,5,54.81,42.9218,13.2235,9.1,1.94,0.2,1.8
33842,5,12,2016,7,14,20.36,42.5602,13.2785,10.1,2.45,0.19,1.8
33843,5,12,2016,7,15,22.11,42.9948,13.079,7.8,2.04,0.2,1.8
33844,5,12,2016,7,16,3.91,42.8908,13.1477,8,2.97,0.19,1.8
33845,5,12,2016,7,45,48.61,42.8453,13.0587,8,1.94,0.2,1.8
33846,5,12,2016,7,48,22.17,42.7287,13.1845,11,1.83,0.2,1.8
33847,5,12,2016,8,8,14.34,42.8008,13.1532,8.2,1.83,0.2,1.8
33848,5,12,2016,8,26,36.28,42.5663,13.2807,11.2,1.83,0.2,1.8
33849,5,12,2016,8,28,5.05,42.8107,13.0578,10.7,2.25,0.2,1.8
33850,5,12,2016,8,36,39.18,42.9113,13.1838,8.3,2.14,0.2,1.8
33851,5,12,2016,8,37,22.32,42.5648,13.285,10.8,1.83,0.2,1.8
33852,5,12,2016,8,46,43.95,43.0612,13.0935,8.8,2.04,0.2,1.8
33853,5,12,2016,8,47,0.35,43.0603,13.0895,8.7,2.04,0.2,1.8
33854,5,12,2016,8,47,31.45,42.7962,13.1397,10.7,1.83,0.2,1.8
33855,5,12,2016,8,55,11.01,42.8823,13.1232,9,1.83,0.2,1.8
33856,5,12,2016,9,5,38.01,43.0613,13.0885,8.8,2.04,0.2,1.8
33857,5,12,2016,9,37,51,42.9992,13.0852,9.8,1.83,0.2,1.8
33858,5,12,2016,9,42,34.29,42.4375,13.2493,10.4,2.04,0.2,1.8
33859,5,12,2016,10,10,49.69,42.965,13.0703,10.1,2.04,0.2,1.8
33860,5,12,2016,10,12,49.84,42.8417,13.2432,14.4,2.04,0.2,1.8
33861,5,12,2016,10,20,19.84,42.5618,13.2802,10.2,3.08,0.19,1.8
33862,5,12,2016,11,2,7.76,42.848,13.243,15.6,2.14,0.2,1.8
33863,5,12,2016,11,3,47.69,42.5603,13.276,10.5,2.14,0.2,1.8
33864,5,12,2016,11,6,17.32,42.5597,13.2777,10.2,2.66,0.19,1.8
33865,5,12,2016,11,7,20.31,42.8883,13.1833,11.6,1.83,0.2,1.8
33866,5,12,2016,11,39,48.76,42.5642,13.2883,10.4,1.94,0.2,1.8
33867,5,12,2016,11,42,54.48,42.5753,13.279,10,1.83,0.2,1.8
33868,5,12,2016,12,25,46.59,42.8547,13.2298,9.6,1.94,0.2,1.8
33869,5,12,2016,12,26,49.57,43.016,13.1383,9,1.94,0.2,1.8
33870,5,12,2016,12,47,59.32,43.0162,13.0645,8.9,1.94,0.2,1.8
33871,5,12,2016,12,56,18.53,42.5638,13.2868,11,1.83,0.2,1.8
33872,5,12,2016,13,6,37.7,42.6733,13.3298,9.5,2.04,0.2,1.8
33873,5,12,2016,13,27,53.71,42.7472,13.1893,13.1,1.94,0.2,1.8
33874,5,12,2016,13,52,18.09,42.5603,13.2892,10.6,2.14,0.2,1.8
33875,5,12,2016,14,13,19.67,42.7302,13.4332,18,1.83,0.2,1.8
33876,5,12,2016,14,27,18.26,42.8285,13.0632,11.5,1.83,0.2,1.8
33877,5,12,2016,14,46,21.08,42.5648,13.285,10.5,1.83,0.2,1.8
33878,5,12,2016,15,6,46.91,42.5775,13.3103,14.1,2.14,0.2,1.8
33879,5,12,2016,15,12,32.63,42.6912,13.4337,16.9,1.94,0.2,1.8
33880,5,12,2016,15,21,27.24,42.5867,13.2252,12.9,1.94,0.2,1.8
33881,5,12,2016,15,46,23.65,42.8147,13.0532,10.6,1.83,0.2,1.8
33882,5,12,2016,15,47,27.92,43.3847,12.5193,8.1,2.25,0.2,1.8
33883,5,12,2016,15,57,28.86,42.8068,13.127,11.6,1.94,0.2,1.8
33884,5,12,2016,17,16,18.96,42.8088,13.0493,10.5,2.25,0.2,1.8
33885,5,12,2016,17,33,48.29,42.7487,13.0762,10.6,2.04,0.2,1.8
33886,5,12,2016,17,46,42.35,42.8105,13.0542,10.7,1.83,0.2,1.8
33887,5,12,2016,18,21,58.28,42.5645,13.2758,11.6,1.94,0.2,1.8
33888,5,12,2016,18,22,34.52,42.8927,13.1173,9,2.04,0.2,1.8
33889,5,12,2016,18,40,16.58,42.5683,13.2822,11.1,1.83,0.2,1.8
33890,5,12,2016,19,11,48.15,43.3833,12.521,9.3,1.94,0.2,1.8
33891,5,12,2016,19,12,56.18,43.203,12.6082,8.1,1.94,0.2,1.8
33892,5,12,2016,19,15,9.03,42.916,13.0575,10.9,1.83,0.2,1.8
33893,5,12,2016,19,21,29.75,42.8708,13.231,10.8,2.04,0.2,1.8
33894,5,12,2016,19,22,18.26,42.9092,13.1568,8.8,2.04,0.2,1.8
33895,5,12,2016,19,41,49,42.8187,13.0497,9.4,2.14,0.2,1.8
33896,5,12,2016,19,42,13.46,42.8228,13.0535,11.1,1.83,0.2,1.8
33897,5,12,2016,21,22,16,43.0183,13.0867,9.7,2.04,0.2,1.8
33898,5,12,2016,21,26,9.71,42.9312,13.212,9.2,2.14,0.2,1.8
33899,5,12,2016,21,33,36.04,42.7238,13.1832,9,2.25,0.2,1.8
33900,5,12,2016,21,36,6.79,42.5652,13.2818,10.9,2.56,0.19,1.8
33901,5,12,2016,22,32,42.69,43.0402,13.0975,8.5,2.14,0.2,1.8
33902,5,12,2016,22,51,9.91,42.9122,13.1877,8.8,1.94,0.2,1.8
33903,5,12,2016,23,42,41.53,42.8518,13.035,11.5,1.94,0.2,1.8
33904,5,12,2016,23,45,13.82,42.5615,13.236,10.3,1.83,0.2,1.8
33905,6,12,2016,0,9,35.7,43.0407,13.1183,8.7,1.83,0.2,1.8
33906,6,12,2016,0,25,1.98,42.5688,13.2765,10.4,2.25,0.2,1.8
33907,6,12,2016,0,30,16.64,41.9232,15.3533,5.4,2.76,0.19,1.8
33908,6,12,2016,1,6,26.49,42.5892,13.2535,16.2,1.83,0.2,1.8
33909,6,12,2016,2,28,46.22,42.6773,13.3298,9.9,1.83,0.2,1.8
33910,6,12,2016,2,32,14.96,42.5678,13.2698,10.5,2.45,0.19,1.8
33911,6,12,2016,2,32,26.89,42.5713,13.279,10.5,2.56,0.19,1.8
33912,6,12,2016,2,37,2.46,42.8025,13.2143,9.1,1.83,0.2,1.8
33913,6,12,2016,2,41,3.69,42.5648,13.2838,10.7,1.94,0.2,1.8
33914,6,12,2016,3,14,22.19,42.8015,13.1432,10,2.14,0.2,1.8
33915,6,12,2016,3,14,59.33,42.5702,13.2778,10.6,2.25,0.2,1.8
33916,6,12,2016,3,17,54.48,42.7233,13.2847,10.8,2.14,0.2,1.8
33917,6,12,2016,3,25,55.54,42.5717,13.2767,10.5,1.83,0.2,1.8
33918,6,12,2016,3,36,42.48,42.5263,13.1927,10.4,2.04,0.2,1.8
33919,6,12,2016,3,44,25.19,42.9177,13.1492,6.3,1.83,0.2,1.8
33920,6,12,2016,4,16,0.92,42.5337,13.1973,10,2.04,0.2,1.8
33921,6,12,2016,4,32,34.63,43.0145,13.0702,9.1,2.14,0.2,1.8
33922,6,12,2016,4,33,10.05,43.0412,13.0757,9,1.94,0.2,1.8
33923,6,12,2016,4,39,0.73,41.9295,15.3487,5,2.66,0.19,1.8
33924,6,12,2016,4,43,41.39,42.9413,13.0372,9.9,1.83,0.2,1.8
33925,6,12,2016,4,55,41.12,43.0217,13.1297,7.5,1.94,0.2,1.8
33926,6,12,2016,5,21,30.49,42.6098,13.4767,19.6,2.04,0.2,1.8
33927,6,12,2016,5,25,34.43,43.5702,12.3227,9.7,2.14,0.2,1.8
33928,6,12,2016,5,54,49.24,42.6603,13.1965,11.3,1.83,0.2,1.8
33929,6,12,2016,5,57,46.52,42.573,13.2777,10.8,2.25,0.2,1.8
33930,6,12,2016,6,1,12.82,43.0183,13.0697,10.1,1.83,0.2,1.8
33931,6,12,2016,6,18,48.41,42.6627,13.2233,13.1,1.83,0.2,1.8
33932,6,12,2016,6,27,48.59,42.7988,13.0967,10.8,1.83,0.2,1.8
33933,6,12,2016,6,48,41.42,42.5748,13.2793,10.4,1.94,0.2,1.8
33934,6,12,2016,6,58,27.75,42.8792,13.1592,8.3,3.08,0.19,1.8
33935,6,12,2016,7,4,34.18,42.9195,12.9035,8.8,1.94,0.2,1.8
33936,6,12,2016,7,9,49.25,40.7927,15.0748,4.2,1.94,0.2,1.8
33937,6,12,2016,7,28,18.5,43.0312,13.0298,7.8,1.83,0.2,1.8
33938,6,12,2016,7,43,36.95,43.0047,13.0537,7.5,1.83,0.2,1.8
33939,6,12,2016,8,7,30.94,42.5658,13.2663,10.4,1.83,0.2,1.8
33940,6,12,2016,8,46,56.56,42.5658,13.2663,10.2,2.97,0.19,1.8
33941,6,12,2016,8,55,47.44,42.9765,13.0903,12.6,2.25,0.2,1.8
33942,6,12,2016,9,34,39.81,42.9065,13.0962,13.5,1.94,0.2,1.8
33943,6,12,2016,10,8,42.73,42.5685,13.2753,10.7,2.04,0.2,1.8
33944,6,12,2016,10,26,6.26,42.5722,13.2758,10.4,1.94,0.2,1.8
33945,6,12,2016,10,38,22.93,42.565,13.2795,10,1.83,0.2,1.8
33946,6,12,2016,10,39,15.31,42.8273,13.0063,7.7,3.28,0.19,1.8
33947,6,12,2016,10,49,3.05,43.0007,13.0838,9.7,2.04,0.2,1.8
33948,6,12,2016,11,14,14.12,42.8333,13.005,9.1,2.45,0.19,1.8
33949,6,12,2016,11,53,21.17,42.7828,13.1757,10.4,1.83,0.2,1.8
33950,6,12,2016,11,54,27.08,42.5687,13.2703,10,1.94,0.2,1.8
33951,6,12,2016,11,55,52.38,42.964,13.1417,9.1,2.45,0.19,1.8
33952,6,12,2016,12,25,6.46,42.5682,13.285,11.7,1.83,0.2,1.8
33953,6,12,2016,15,4,19.56,42.8668,13.2312,10.8,1.83,0.2,1.8
33954,6,12,2016,15,19,41.17,43.0073,13.0732,8,3.08,0.19,1.8
33955,6,12,2016,15,25,44.89,42.8958,13.0353,10.1,2.35,0.2,1.8
